Probe Set ID	Representative Public ID
235138_at	AA565051
235139_at	AA937384
235140_at	AW385452
235141_at	AW009562
235142_at	AW006067
235143_at	AI963571
235144_at	AA826324
235145_at	BE778059
235146_at	N51717
235147_at	R56118
235148_at	BF680458
235149_at	AV753544
235150_at	AW376955
235151_at	AA807060
235152_at	AW293849
235153_at	BE796148
235154_at	BG250498
235155_at	AW136198
235156_at	AI652228
235157_at	AW297731
235158_at	AI807036
235159_at	AW296028
235160_at	BG105181
235161_at	BG433088
235162_at	AW269813
235163_at	BE311936
235164_at	BG433539
235165_at	AW151704
235166_at	T08836
235167_at	BE972419
235168_at	AI701594
235169_at	AI354669
235170_at	T52999
235171_at	AI354636
235172_at	AW977516
235173_at	AA093668
235174_s_at	AW952781
235175_at	BG260886
235176_at	AA927918
235177_at	AI625022
235178_x_at	AL120674
235179_at	BF541598
235180_at	AI492892
235181_at	H12075
235182_at	AI816793
235183_at	AI479277
235184_at	AI580966
235185_s_at	AA713827
235186_at	AA713827
235187_s_at	AI479328
235188_at	AI479328
235189_at	BE780502
235190_at	BF591288
235191_at	BE780373
235192_at	BG236009
235193_at	BG036618
235194_at	BF663662
235195_at	BG109988
235196_at	AA447464
235197_s_at	AV713913
235198_at	AV713913
235199_at	AI969697
235200_at	AL135342
235201_at	AW167727
235202_x_at	BG498328
235203_at	AA398756
235204_at	BF878343
235205_at	BF109660
235206_at	AA845353
235207_at	AV764634
235208_at	AW157712
235209_at	AW662373
235210_s_at	AW662373
235211_at	AI802997
235212_at	AA346979
235213_at	AA348410
235214_at	AL566889
235215_at	AI694544
235216_at	BG532121
235217_at	AW148862
235218_x_at	BF339201
235219_at	BE897119
235220_at	BG168199
235221_at	R52665
235222_x_at	AW675725
235223_at	AW515799
235224_s_at	AL037626
235225_at	AA447729
235226_at	AA994004
235227_at	AI025829
235228_at	AI376433
235229_at	AI694413
235230_at	AW170015
235231_at	AI355709
235232_at	AI061377
235233_s_at	AI061377
235234_at	AA359612
235235_s_at	AA359612
235236_at	AI991459
235237_at	AI740565
235238_at	BF676462
235239_at	BE781961
235240_at	N51479
235241_at	BF696757
235242_at	BE739287
235243_at	R24970
235244_at	BF001285
235245_at	AI990471
235246_at	AL515437
235247_at	AI224578
235248_at	BF681515
235249_at	AA736589
235250_at	AA992036
235251_at	AW292765
235252_at	AI090141
235253_at	AI742925
235254_at	BF057363
235255_at	BG106215
235256_s_at	BE788984
235257_at	BF436372
235258_at	AI873425
235259_at	AA398590
235260_s_at	AA398590
235261_at	AI800785
235262_at	AW130096
235263_at	BF530545
235264_at	AW956392
235265_at	BF446017
235266_at	AI139629
235267_at	AV732165
235268_at	AA830590
235269_at	BE786265
235270_at	BG027325
235271_s_at	BG027325
235272_at	AI814274
235273_at	AI674107
235274_at	AA740632
235275_at	AA610122
235276_at	AA781795
235277_at	BG334930
235278_at	BF032500
235279_at	AW138886
235280_at	BG490453
235281_x_at	AA523289
235282_at	BF447113
235283_at	AA262171
235284_s_at	AW205774
235285_at	AI824976
235286_at	BG533580
235287_at	AW192700
235288_at	AI627532
235289_at	AV747725
235290_at	N35244
235291_s_at	BE875232
235292_at	BE875232
235293_at	BF031448
235294_at	AV685172
235295_at	BG401950
235296_at	BG500474
235297_at	BG286365
235298_at	AW194823
235299_at	AI769269
235300_x_at	AW236209
235301_at	AI797353
235302_at	BF968187
235303_at	AV728846
235304_at	AI400209
235305_s_at	AI903313
235306_at	AI611648
235307_at	N95580
235308_at	AW499525
235309_at	AA126311
235310_at	W94993
235311_at	BG110260
235312_s_at	AA195854
235313_at	AA195854
235314_at	W73195
235315_at	AI809519
235316_at	BG258131
235317_at	AW975045
235318_at	AW955612
235319_at	AW028799
235320_at	AL138043
235321_at	BG257618
235322_at	BF038869
235323_at	AA418143
235324_at	AI445255
235325_at	AW248711
235326_at	H96922
235327_x_at	BG111015
235328_at	AA521145
235329_at	AW083983
235330_at	AW070234
235331_x_at	AI341142
235332_at	AW501360
235333_at	BG503479
235334_at	AW963951
235335_at	AI446543
235336_at	BG436225
235337_at	AI276403
235338_s_at	W65369
235339_at	W65369
235340_at	BE220887
235341_at	AL119957
235342_at	AI808090
235343_at	AI961235
235344_at	BG288054
235345_at	BE938733
235346_at	BF033615
235347_at	BF435591
235348_at	AA404347
235349_at	AI261321
235350_at	AI935586
235351_at	BF966240
235352_at	AI270356
235353_at	AI887866
235354_s_at	BG398744
235355_at	AL037998
235356_at	AW297204
235357_at	BF515766
235358_at	AW961205
235359_at	AA534416
235360_at	AW967747
235361_at	AW842975
235362_at	AW614589
235363_at	BF108778
235364_at	BE674218
235365_at	AA744520
235366_at	BF970692
235367_at	BF109970
235368_at	AI123555
235369_at	BF435952
235370_at	AW073990
235371_at	AI452595
235372_at	AW575245
235373_at	AI743489
235374_at	AW952547
235375_x_at	BF530849
235376_at	BF125564
235377_at	AI242549
235378_at	AI082216
235379_at	AV723880
235380_at	AA768919
235381_at	BF033855
235382_at	AI246369
235383_at	AA552060
235384_at	AW963217
235385_at	AI935334
235386_at	AW162768
235387_at	AA740875
235388_at	BG538482
235389_at	BG168139
235390_at	AA398321
235391_at	AW960748
235392_at	BG403162
235393_at	BG389831
235394_at	AW614597
235395_at	AV686464
235396_at	R24779
235397_at	AA020789
235398_at	BF109670
235399_at	AA682499
235400_at	AL560266
235401_s_at	AL560266
235402_at	AI866146
235403_at	AI827993
235404_at	BF994345
235405_at	N79662
235406_x_at	BF512190
235407_at	BG435723
235408_x_at	AW058673
235409_at	AU149225
235410_at	BG034966
235411_at	BE883300
235412_at	AI040887
235413_at	AW191608
235414_at	BF432571
235415_at	BE781857
235416_at	AA928085
235417_at	BF689253
235418_at	H04799
235419_at	AW612461
235420_at	W63783
235421_at	AV713062
235422_at	AA977218
235423_at	AI274840
235424_at	N66727
235425_at	AW965339
235426_at	AW293951
235427_at	AA418074
235428_at	H78106
235429_at	AW965494
235430_at	AA158537
235431_s_at	AI251283
235432_at	BE865779
235433_at	BG290639
235434_at	AI984541
235435_at	BF433048
235436_at	BE503800
235437_at	AW207692
235438_at	AW162011
235439_at	AL536268
235440_at	BE780878
235441_at	BF217471
235442_at	BF974463
235443_at	BG284827
235444_at	AI417897
235445_at	BF965166
235446_at	AW856618
235447_at	BF982548
235448_at	AI299828
235449_at	BG029705
235450_at	BF571480
235451_at	AI439752
235452_at	AV708945
235453_at	BE141355
235454_at	AI436561
235455_at	BE672097
235456_at	AI810266
235457_at	AI769569
235458_at	AW025572
235459_at	BF114745
235460_at	AW149670
235461_at	BG250414
235462_at	BE646645
235463_s_at	AI081356
235464_at	AA010757
235465_at	N66614
235466_s_at	AI677948
235467_s_at	BF969982
235468_at	AA531287
235469_at	AV744101
235470_at	AI766279
235471_at	BE858464
235472_at	AI147738
235473_at	BF434383
235474_at	AI241810
235475_at	AI580135
235476_at	AW182459
235477_at	BE465227
235478_at	T79927
235479_at	AI948598
235480_at	AA063633
235481_at	AA600866
235482_at	BE886868
235483_at	AA858058
235484_at	BE892889
235485_at	BF115809
235486_at	AI879661
235487_at	AI962487
235488_at	BE467359
235489_at	AI583530
235490_at	AV743951
235491_at	BF056208
235492_at	AI888256
235493_at	AI927329
235494_at	AA702209
235495_at	BE731290
235496_at	AI521254
235497_at	AL079648
235498_at	AI269596
235499_at	AI660326
235500_at	AA889628
235501_at	AW961576
235502_at	BF030448
235503_at	BF589787
235504_at	BE786990
235505_s_at	AA724665
235506_at	AI076788
235507_at	AA461195
235508_at	AW291023
235509_at	AV662196
235510_at	AA551913
235511_at	BE144058
235512_at	AW976363
235513_at	AW131450
235514_at	AI739528
235515_at	AA827649
235516_at	AI038867
235517_at	AA844539
235518_at	AI741439
235519_at	AW007929
235520_at	AA805654
235521_at	AW137982
235522_at	AA262688
235523_at	AI275422
235524_at	BF062295
235525_at	BF513712
235526_at	BE748802
235527_at	U55983
235528_at	AW967092
235529_x_at	BF437747
235530_at	AI986112
235531_at	AA928257
235532_at	AI631888
235533_at	AW021673
235534_at	AI624156
235535_x_at	AI369073
235536_at	AI640483
235537_at	AI377685
235538_at	T96989
235539_at	AW964431
235540_at	AW296153
235541_at	AL042052
235542_at	BF675754
235543_at	AI928184
235544_x_at	AI888199
235545_at	AI810054
235546_at	AI739289
235547_at	BG548427
235548_at	BG326592
235549_at	AL575512
235550_at	AV751613
235551_at	AA555280
235552_at	AA354181
235553_at	BG429255
235554_x_at	BE048198
235555_at	AW628665
235556_at	AL037805
235557_at	AW082827
235558_at	AW838569
235559_at	AI539542
235560_at	AI564075
235561_at	T16544
235562_at	AI493909
235563_at	BG250868
235564_at	BF107006
235565_at	N30616
235566_at	AW591660
235567_at	AA034012
235568_at	BF433657
235569_at	AI521163
235570_at	AW298235
235571_at	AW300953
235572_at	AI469788
235573_at	AL536101
235574_at	AW392952
235575_at	AA682539
235576_at	AW474542
235577_at	AL036451
235578_at	BF247374
235579_at	AA679858
235580_at	AW272167
235581_at	AA478537
235582_at	BG388715
235583_at	AI821661
235584_at	BG390590
235585_at	AA026857
235586_at	W42591
235587_at	BG400596
235588_at	AA740849
235589_s_at	AW379042
235590_at	BF112155
235591_at	R62424
235592_at	AW960145
235593_at	AL546529
235594_at	AL542578
235595_at	AW299534
235596_at	BE562520
235597_s_at	AU157274
235598_at	AI765747
235599_at	AW105723
235600_at	N63890
235601_at	AA907029
235602_at	AI422387
235603_at	N95466
235604_x_at	AI758697
235605_at	AI283046
235606_at	AA417117
235607_at	BF970044
235608_at	AI863194
235609_at	BF056791
235610_at	AI590659
235611_at	AA026666
235612_at	BE551047
235613_at	BF476152
235614_at	AI215667
235615_at	BF029960
235616_at	AI694059
235617_x_at	AI378282
235618_at	AA824285
235619_at	AI681644
235620_x_at	BG027926
235621_at	AA442882
235622_at	AW451696
235623_at	BF526230
235624_at	BF303940
235625_at	AW963328
235626_at	AA835485
235627_at	AW274294
235628_x_at	BG025030
235629_at	AI333596
235630_at	AI307772
235631_at	AA545764
235632_at	AI638195
235633_at	AW361634
235634_at	BE503391
235635_at	N50119
235636_at	H97628
235637_s_at	H97628
235638_at	AI167789
235639_at	AL137939
235640_at	AI763196
235641_at	AW016372
235642_at	AV694854
235643_at	BE886225
235644_at	BF213953
235645_at	AW501507
235646_at	BF515595
235647_at	AI298279
235648_at	AA742659
235649_at	AW207389
235650_at	AL538683
235651_at	AV741130
235652_at	AI431345
235653_s_at	BF685315
235654_at	BE673711
235655_at	AI435514
235656_s_at	AI435514
235657_at	BF061389
235658_at	AW058580
235659_at	AI742077
235660_at	AW970002
235661_at	T99553
235662_at	AI125867
235663_at	AI313160
235664_at	AI393695
235665_at	AW298601
235666_at	AA903473
235667_at	AW134666
235668_at	AW977527
235669_at	BF000693
235670_at	AI916948
235671_at	AW575926
235672_at	AI815825
235673_at	AI436217
235674_at	AW575183
235675_at	AW104373
235676_at	BF055352
235677_at	BE857570
235678_at	AI864053
235679_at	AI598222
235680_at	AI914925
235681_at	BE894882
235682_s_at	BF306676
235683_at	BF685808
235684_s_at	BF685808
235685_at	BF116042
235686_at	BF108661
235687_at	AA908777
235688_s_at	AI992283
235689_at	AL563572
235690_at	AA872562
235691_at	AW269338
235692_at	AW024527
235693_at	D81004
235694_at	N49233
235695_at	AI051236
235696_at	AI862542
235697_at	BF062156
235698_at	AA771779
235699_at	H19232
235700_at	AI581344
235701_at	AW592510
235702_at	AA507442
235703_at	AL569658
235704_at	AI307251
235705_at	BF676361
235706_at	AW663908
235707_at	AW994270
235708_at	AI677905
235709_at	H37811
235710_at	AA564740
235711_at	AA495775
235712_at	AA020818
235713_at	BF242537
235714_at	AA203132
235715_at	AA020827
235716_at	AW157450
235717_at	AA180985
235718_at	BF055359
235719_at	BE326857
235720_at	AI042209
235721_at	N62126
235722_at	AI671431
235723_at	AA843242
235724_at	AW513684
235725_at	AW055351
235726_at	AI830416
235727_at	AI219490
235728_at	AA845646
235729_at	T93113
235730_at	AA830545
235731_at	BE254644
235732_at	AI246673
235733_at	AW043921
235734_at	BF940735
235735_at	AI936516
235736_at	BF000047
235737_at	AW118681
235738_at	AW337166
235739_at	AA523939
235740_at	BG250585
235741_at	AA457033
235742_at	AI436197
235743_at	AA808178
235744_at	BG252924
235745_at	AV704183
235746_s_at	BE048919
235747_at	AI305170
235748_s_at	AW969382
235749_at	AI057619
235750_at	AA130054
235751_s_at	AA977975
235752_at	AV691356
235753_at	AI492051
235754_at	AA088873
235755_at	AI191297
235756_at	AW802645
235757_at	AA814006
235758_at	BF508272
235759_at	AI095542
235760_at	AI421972
235761_at	BG111808
235762_at	AI458566
235763_at	AA001450
235764_at	AA029888
235765_at	AI742932
235766_x_at	AA743462
235767_x_at	AI338514
235768_at	AW341531
235769_at	AW242829
235770_at	AI023911
235771_at	BF594722
235772_at	AI076941
235773_at	AW029293
235774_at	AV699047
235775_at	AI765006
235776_x_at	BF591554
235777_at	AI985590
235778_s_at	AI985590
235779_at	AW467077
235780_at	BE622723
235781_at	AA448208
235782_at	BF432875
235783_at	BG107419
235784_at	N32155
235785_at	AA071343
235786_at	AI806781
235787_at	T65394
235788_at	AW270655
235789_at	AW450344
235790_at	BG478062
235791_x_at	AU155298
235792_x_at	AU154663
235793_at	W02209
235794_at	AA776626
235795_at	AW088232
235796_at	AI927957
235797_x_at	AW290991
235798_at	BE671123
235799_at	AW168886
235800_at	AI970972
235801_at	AI760262
235802_at	BE676703
235803_at	AA843122
235804_at	T86613
235805_at	AA706922
235806_at	AI660186
235807_at	AA668782
235808_at	AI628364
235809_at	BF678497
235810_at	AI225224
235811_at	AW590853
235812_at	AI935115
235813_at	BF526066
235814_at	AI620912
235815_at	BE222470
235816_s_at	AI867408
235817_at	AA890722
235818_at	AI498747
235819_at	AI291128
235820_at	AW016336
235821_at	AI917494
235822_at	AW273049
235823_at	AI763000
235824_at	BF238392
235825_at	AI057238
235826_at	AI693281
235827_at	AW592369
235828_at	BG470676
235829_at	AW003893
235830_at	AI797043
235831_at	AI590238
235832_at	BF509028
235833_at	BF111128
235834_at	BF063186
235835_at	AI884677
235836_at	N51413
235837_at	AA813998
235838_at	BF058856
235839_at	AI628657
235840_at	AW193603
235841_at	AI190306
235842_at	AA521154
235843_at	BF448158
235844_at	AW517261
235845_at	AI380207
235846_at	AI208616
235847_at	BF111312
235848_x_at	N35250
235849_at	BE787752
235850_at	BF434228
235851_s_at	AI809912
235852_at	BE379761
235853_at	BF115954
235854_x_at	AA167669
235855_at	AA535888
235856_at	AI660245
235857_at	AI859242
235858_at	BF507909
235859_at	BE551763
235860_at	AA719526
235861_at	BF511594
235862_at	AA954908
235863_at	AI805145
235864_at	AW449078
235865_at	AW043965
235866_at	AW339510
235867_at	AI459140
235868_at	AA284256
235869_at	BE783270
235870_at	AI435440
235871_at	AA088857
235872_at	BE408975
235873_at	BF671141
235874_at	AL574912
235875_at	BF510711
235876_at	AA781367
235877_at	AI425004
235878_at	AA780048
235879_at	AI697540
235880_at	BF593867
235881_at	AW293988
235882_at	BF115777
235883_at	BE670226
235884_at	AI922943
235885_at	AA810452
235886_at	BF063214
235887_at	AI589385
235888_at	AI873678
235889_at	AI825987
235890_at	AI669022
235891_at	AI961147
235892_at	AI620881
235893_at	BE646451
235894_at	AW444899
235895_at	AW293189
235896_s_at	AI926059
235897_at	AI916555
235898_at	AW105010
235899_at	BF447703
235900_at	AW016030
235901_at	BE671060
235902_at	AI090764
235903_at	AW272818
235904_at	AL135700
235905_at	N74530
235906_at	BE962235
235907_at	BE245080
235908_at	AW511464
235909_at	BF515082
235910_x_at	BE674951
235911_at	AI885815
235912_at	BE552155
235913_at	AI285722
235914_at	BF508962
235915_at	R88990
235916_at	BE673815
235917_at	AI950319
235918_x_at	AL559474
235919_at	AA227879
235920_at	AA429262
235921_at	AI761207
235922_at	AW629304
235923_at	AA333161
235924_at	N73742
235925_at	AW057520
235926_at	AI312527
235927_at	BE350122
235928_at	BF114894
235929_s_at	BF114894
235930_at	AW138170
235931_at	AI332764
235932_x_at	AW778829
235933_at	AW005376
235934_at	AI681105
235935_at	AI539370
235936_at	AA437272
235937_at	AI093221
235938_at	AI018174
235939_at	AI417657
235940_at	AW983691
235941_s_at	AI272059
235942_at	AI272059
235943_at	BF515046
235944_at	BF446673
235945_at	AW975324
235946_at	AI127598
235947_at	AA922273
235948_at	BE673800
235949_at	BF664545
235950_at	BE676210
235951_s_at	BE676210
235952_at	AA521504
235953_at	AA776810
235954_at	AA972597
235955_at	N57927
235956_at	AI797063
235957_at	BE672408
235958_at	AW299828
235959_at	AI424238
235960_at	BE327531
235961_at	BF248385
235962_at	AI336192
235963_at	AI741471
235964_x_at	AA603344
235965_at	BF513674
235966_at	BF513822
235967_at	AV761120
235968_at	BF973960
235969_at	R40373
235970_at	AI807408
235971_at	AI147211
235972_at	AW771265
235973_at	BE467298
235974_at	AI857698
235975_at	BF510810
235976_at	AI680986
235977_at	BF433341
235978_at	AI766029
235979_at	AI697588
235980_at	AA767763
235981_at	N70563
235982_at	AA677057
235983_at	AI360167
235984_at	AL036662
235985_at	AI821477
235986_at	AI968002
235987_at	AI983986
235988_at	AA746038
235989_at	BE894306
235990_at	BF431309
235991_at	AI928392
235992_s_at	AI928392
235993_at	T81639
235994_s_at	BF435374
235995_at	BF514625
235996_at	BF979984
235997_at	AI554700
235998_at	AI733369
235999_at	AA863112
236000_s_at	AA863112
236001_at	BF446940
236002_at	BE178502
236003_x_at	AI813634
236004_at	AW195610
236005_at	AI807987
236006_s_at	AU147278
236007_at	AU147278
236008_at	BF510209
236009_at	AI767250
236010_at	AI373107
236011_at	AW205747
236012_at	AA166938
236013_at	AW452628
236014_at	AW298102
236015_at	BE467658
236016_at	AI702962
236017_at	AI199453
236018_at	AI123939
236019_at	AI076335
236020_s_at	BF116232
236021_at	AI686391
236022_at	AI650341
236023_at	AI703465
236024_at	AW136286
236025_at	AA371933
236026_at	AA160529
236027_at	N23587
236028_at	BE466675
236029_at	AI283093
236030_at	BF528119
236031_x_at	AI127440
236032_at	AA131302
236033_at	AA349954
236034_at	AA083514
236035_at	AW190406
236036_at	AA029265
236037_at	AI800896
236038_at	N50714
236039_at	N31975
236040_at	AI742551
236041_at	AW967916
236042_at	AI700506
236043_at	AA213437
236044_at	BF130943
236045_x_at	AW451197
236046_at	AA781880
236047_at	AA742584
236048_at	AI806910
236049_at	AI277101
236050_at	AI656897
236051_at	BE670987
236052_at	AI817060
236053_at	AW873329
236054_at	AA879074
236055_at	H58606
236056_s_at	BF195460
236057_at	BE409998
236058_at	AA573775
236059_at	AW168168
236060_at	AA573115
236061_at	BF058757
236062_at	AI742722
236063_at	BF447878
236064_at	AW966184
236065_at	BF431214
236066_at	AI292073
236067_at	AA453791
236068_s_at	AI458586
236069_at	AI002328
236070_at	AA720997
236071_at	AI948877
236072_at	N64578
236073_at	AA789266
236074_at	AI693543
236075_s_at	AI693543
236076_at	AW241549
236077_at	AI671238
236078_at	AI333644
236079_at	AA649070
236080_at	BE276063
236081_at	AI929792
236082_at	AI948717
236083_at	AI685244
236084_at	AW135320
236085_at	AI925136
236086_at	AV700339
236087_at	AI912773
236088_at	AV723308
236089_at	AI218542
236090_at	AW204095
236091_at	AI014901
236092_at	AI570571
236093_at	BG108393
236094_at	BF696202
236095_at	BE858459
236096_at	AI084218
236097_at	AA442776
236098_at	AA429598
236099_at	AI380089
236100_at	AI475671
236101_at	AA487975
236102_at	BF939789
236103_at	AA741072
236104_at	BF061515
236105_at	AI627858
236106_at	AI809373
236107_at	AA147920
236108_at	AV702202
236109_at	BE674055
236110_at	BF968243
236111_at	BE219874
236112_at	AI632413
236113_at	H40020
236114_at	AI798118
236115_at	AA035771
236116_at	AA194253
236117_at	AA706701
236118_at	N63706
236119_s_at	AA456642
236120_at	AW955973
236121_at	AI805082
236122_at	H40696
236123_at	BE220209
236124_at	AL037070
236125_at	AA832073
236126_at	AI188710
236127_at	AW082221
236128_at	AI672373
236129_at	BF002195
236130_at	AW835571
236131_at	AW452631
236132_at	AI870477
236133_x_at	AI983886
236134_at	AA769995
236135_at	BE676751
236136_at	AI654607
236137_at	AW139055
236138_at	AW518929
236139_at	BE671815
236140_at	AI753488
236141_at	AA156933
236142_at	BF111618
236143_at	BF433037
236144_at	BF726934
236145_at	AA465189
236146_at	BF593158
236147_at	AW271605
236148_at	AI033498
236149_at	AA502999
236150_at	AW973177
236151_at	BF315452
236152_at	AW135330
236153_at	BF447323
236154_at	R41907
236155_at	AW974609
236156_at	AW961916
236157_at	BF508655
236158_at	R42281
236159_x_at	AW293000
236160_at	AA765470
236161_at	AI732617
236162_at	BE676049
236163_at	AW136983
236164_at	AI796858
236165_at	AA904502
236166_at	AW195071
236167_at	BE348318
236168_at	BF512846
236169_at	BF115922
236170_x_at	AI377423
236171_at	BE219325
236172_at	AW206817
236173_s_at	AA775396
236174_at	AI808830
236175_at	AW663544
236176_at	AI343275
236177_s_at	BE669874
236178_at	AW166877
236179_at	AI754693
236180_at	W57613
236181_at	R38704
236182_at	AI335543
236183_at	BF511676
236184_at	AI798959
236185_at	AI139249
236186_x_at	AW003256
236187_s_at	AA808444
236188_s_at	AI381524
236189_at	AW469569
236190_at	BF516337
236191_at	T81422
236192_at	BF447112
236193_at	AA037483
236194_at	AI627803
236195_x_at	AW027690
236196_at	BF939032
236197_at	AA905353
236198_at	AW292872
236199_at	AW664012
236200_at	AI698159
236201_at	N30188
236202_at	AW467480
236203_at	AI377755
236204_at	AI193769
236205_at	AW300488
236206_at	AI357640
236207_at	BE083088
236208_at	BE467697
236209_at	BF446127
236210_at	AW628575
236211_at	N80828
236212_at	AW873563
236213_at	AI809760
236214_at	AI831456
236215_at	AI079329
236216_at	AA598661
236217_at	AI885320
236218_at	AI016183
236219_at	AI452512
236220_at	AI935541
236221_at	AW195570
236222_at	N62817
236223_s_at	AL037450
236224_at	AL037450
236225_at	AI697028
236226_at	AW294080
236227_at	BF106392
236228_at	AI866757
236229_at	AW014345
236230_at	AI073985
236231_at	R49041
236232_at	BF509528
236233_at	AI768810
236234_at	AW614381
236235_at	AA868238
236236_at	R43746
236237_at	AA526387
236238_at	BF000532
236239_at	AW609310
236240_at	BE788256
236241_at	BF593977
236242_at	AW052216
236243_at	AW070776
236244_at	AI458297
236245_at	AI554042
236246_x_at	BF195670
236247_at	AI536692
236248_x_at	AI859834
236249_at	BF057681
236250_at	AI859065
236251_at	AA228366
236252_at	AA905214
236253_at	BE548749
236254_at	BE048857
236255_at	BG026457
236256_at	AW993690
236257_at	AI244614
236258_at	AI760126
236259_at	BF433725
236260_at	AW451261
236261_at	AI949389
236262_at	AA025351
236263_at	AI192528
236264_at	BF511741
236265_at	BF438799
236266_at	BG149557
236267_at	BG178775
236268_at	BF732413
236269_at	AI912315
236270_at	AI806528
236271_at	AA913233
236272_at	N32776
236273_at	AW269499
236274_at	AW129967
236275_at	AI743750
236276_at	AA741565
236277_at	H23551
236278_at	AV705309
236279_at	N23258
236280_at	AI225238
236281_x_at	R44298
236282_at	AA769100
236283_x_at	AA287921
236284_at	BE178539
236285_at	AI631846
236286_at	AI887588
236287_at	AW300083
236288_at	AW572402
236289_at	AI949419
236290_at	BE552411
236291_at	AI887702
236292_at	AW196696
236293_at	BE676335
236294_at	R37670
236295_s_at	AA694067
236296_x_at	AW295176
236297_at	AI420817
236298_at	W88801
236299_at	AA700128
236300_at	BF698797
236301_at	AA789123
236302_at	R40892
236303_at	BE501995
236304_at	AI127700
236305_at	AI769245
236306_at	BF514858
236307_at	AA085906
236308_at	D60436
236309_x_at	AA625583
236310_at	BE645334
236311_at	BE645784
236312_at	AA938184
236313_at	AW444761
236314_at	AW162758
236315_at	AW663580
236316_at	AW015417
236317_at	AI563950
236318_x_at	BF514664
236319_at	BF509211
236320_at	AA010540
236321_at	AW439843
236322_at	AA830854
236323_at	AI253027
236324_at	BE676488
236325_at	BF057799
236326_at	AW379790
236327_at	AA767373
236328_at	AW513227
236329_at	AI056616
236330_at	AW292996
236331_at	AW299729
236332_at	AI823497
236333_at	AW269887
236334_at	AA873827
236335_at	AW298375
236336_at	AI817708
236337_at	BF590345
236338_at	AI766299
236339_at	AA326716
236340_at	AI769947
236341_at	AI733018
236342_at	AW293519
236343_at	AI452661
236344_at	AW299452
236345_at	AA044825
236346_at	BF115793
236347_at	AW300959
236348_at	H48531
236349_at	AI025792
236350_at	AW959771
236351_at	AI499651
236352_at	AI276196
236353_at	AA766296
236354_at	AW014735
236355_s_at	AI076172
236356_at	AI808395
236357_at	AA721040
236358_at	BF445865
236359_at	AW026241
236360_at	BE551964
236361_at	BF432376
236362_at	AA021230
236363_at	AI768384
236364_at	AA156297
236365_at	AA400269
236366_at	BE551864
236367_at	N33174
236368_at	BF059292
236369_at	AI971189
236370_at	AI435163
236371_s_at	AI806471
236372_at	AV661977
236373_at	AW450420
236374_at	AI627531
236375_at	AA516469
236376_at	AW383197
236377_at	AW166133
236378_at	BF681360
236379_at	AW771958
236380_at	AW026295
236381_s_at	AW572779
236382_at	AW572779
236383_at	R07502
236384_at	BE675101
236385_at	BF000203
236386_at	T78074
236387_at	AW514083
236388_at	BF112161
236389_x_at	T90064
236390_at	AW005530
236391_at	AI733292
236392_at	AW104593
236393_at	R11527
236394_at	BF790182
236395_at	AI523245
236396_at	AW051952
236397_at	BF109910
236398_s_at	AA815354
236399_at	AA815354
236400_at	AI783767
236401_at	AA514370
236402_at	AW184034
236403_at	AI204488
236404_at	AW197320
236405_at	AW206498
236406_at	BF939997
236407_at	R73518
236408_at	AW367380
236409_at	AW207701
236410_x_at	AI355000
236411_at	AI963079
236412_at	BF511817
236413_at	BF060878
236414_at	BE672595
236415_at	AI762929
236416_at	AI681617
236417_at	BE644770
236418_at	AW772075
236419_at	AI809493
236420_s_at	BF589515
236421_at	AI204272
236422_at	AI076192
236423_at	AI022821
236424_at	BF511695
236425_at	BE045661
236426_at	AW339468
236427_at	BF830560
236428_at	D59900
236429_at	AI831874
236430_at	AA708152
236431_at	AI674977
236432_at	AA682425
236433_at	AW450397
236434_at	BF196058
236435_at	BE219036
236436_at	AI336233
236437_at	N30158
236438_at	AI733633
236439_at	AI733564
236440_at	R15431
236441_at	BF436900
236442_at	BF672019
236443_at	AW405428
236444_x_at	BE785577
236445_at	AI820661
236446_at	AW971123
236447_at	AI684727
236448_at	R37358
236449_at	AI885390
236450_at	AA807197
236451_at	AA825510
236452_at	BE219380
236453_at	AW243154
236454_at	AA813338
236455_at	AI735068
236456_at	H29627
236457_at	W69585
236458_at	BE875072
236459_at	AA626142
236460_at	AI953022
236461_at	AI554273
236462_at	AA742310
236463_at	AL041454
236464_at	AW296203
236465_at	AW051591
236466_at	AW977497
236467_at	AI761058
236468_at	AI369234
236469_at	BF057220
236470_at	AA968685
236471_at	AI949827
236472_at	AI806586
236473_at	AI765222
236474_at	AI797677
236475_at	W86183
236476_at	AW779983
236477_at	AA176247
236478_at	BE671130
236479_at	BF513986
236480_at	AA543084
236481_at	AA700567
236482_at	AA459271
236483_at	AW291100
236484_at	AW850611
236485_at	AW629551
236486_at	AW771570
236487_at	AW513286
236488_s_at	AI683805
236489_at	AI282097
236490_at	AI038052
236491_at	AI813346
236492_at	AI934447
236493_at	AI371752
236494_x_at	AW003845
236495_at	AI681868
236496_at	AW006352
236497_at	AI203293
236498_s_at	AI911410
236499_at	AI911410
236500_at	AA831943
236501_at	AI279296
236502_at	AI808359
236503_at	BE466160
236504_x_at	BE670432
236505_at	AI807145
236506_at	BF507371
236507_at	AA700421
236508_at	AW341794
236509_at	BF509072
236510_at	N70015
236511_at	AI798976
236512_at	AA705429
236513_at	AW770245
236514_at	AI885067
236515_at	AI055865
236516_at	BE674844
236517_at	AI968440
236518_at	BE208843
236519_at	AW014133
236520_at	AW972380
236521_at	BF196060
236522_at	AI051247
